0,title,url,stage,date,start_time,end_time
2680,THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,23/06/2023,15:15,16:00
2681,THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,24/06/2023,16:00,16:45
2682,THE MAGNIFICENT KEVENS,http://www.themagnificentkevens.com,THE GATEWAY,25/06/2023,15:30,16:15
2683,THE MARCHING SKALETONS,,SMALL WORLD STAGE,23/06/2023,01:45,03:00
2684,THE MARY WALLOPERS,https://www.facebook.com/marywallopers/,ACOUSTIC STAGE,23/06/2023,15:00,15:40
2685,THE MASTER MUSICIANS OF JOUJOUKA,https://www.instagram.com/mastermusiciansofjoujouka/?hl=en,PYRAMID STAGE,23/06/2023,12:00,12:45
2686,THE MIDNIGHT ZU,https://linktr.ee/themidnightzu,TRUTH STAGE,22/06/2023,18:45,19:30
2687,THE MIGHTY MOJO,https://linktr.ee/mo__stewart?,VILLAGE INN,22/06/2023,20:00,21:00
2688,THE MURDER CAPITAL,https://themurdercapital.com/,WOODSIES,24/06/2023,15:15,16:00
2689,THE ODD BEATS,https://www.instagram.com/theoddbeatsband/,GREENPEACE,23/06/2023,12:30,13:30
2690,THE ODD BEATS,http://www.theoddbeats.com/,THE LIZARD STAGE,25/06/2023,01:00,02:00
2691,THE ODD BEATS,http://www.theoddbeats.com,BIMBLE INN,22/06/2023,21:30,22:30
2692,THE PANSY BOYS,,CABARET,24/06/2023,20:05,20:25
2693,THE PANSY BOYS,,CABARET,25/06/2023,20:35,20:55
2694,THE PETEBOX (BLENDID TAKEOVER),http://www.thepetebox.com/,CORNISH ARMS,22/06/2023,16:00,17:00
2695,THE PETEBOX,https://www.thepetebox.com/,THE HIVE,23/06/2023,16:45,17:15
2696,THE PORTRAITS,https://theportraitsmusic.com/,MANDALA STAGE,22/06/2023,20:00,21:00
2697,THE PRINCES OF 80S POP,,VILLAGE INN,25/06/2023,14:00,16:00
2698,THE RIGHT TO DANCE PRESENTS: 'MIGRANT FOOTPRINT',,THE INFORMATION,24/06/2023,14:30,15:15
2699,THE SAW DOCTORS,http://sawdoctors.com/,ACOUSTIC STAGE,23/06/2023,21:30,22:45
2700,THE SCHMOOZENBURGS,,AVALON'S CAFÉ STAGE,22/06/2023,11:00,11:45
2701,THE SCHMOOZENBURGS,,AVALON'S CAFÉ STAGE,23/06/2023,11:00,11:45
2702,THE SCHMOOZENBURGS,,AVALON'S CAFÉ STAGE,24/06/2023,19:35,20:05
2703,THE SCRIBES,,MANDALA STAGE,23/06/2023,21:00,22:00
2704,THE SCRIBES,https://www.instagram.com/thescribes/?hl=en,STRUMMERVILLE,25/06/2023,16:15,17:00
2705,THE SCRIBES,,AVALON'S CAFÉ STAGE,22/06/2023,00:10,01:10
2706,THE SCRIBES,https://www.facebook.com/scribesmusic/,BIMBLE INN,24/06/2023,17:00,18:00
2707,THE SHARON SHANNON TRIO,http:// http://sharonshannon.com,ACOUSTIC STAGE,24/06/2023,15:00,15:40
2708,THE SHOWHAWK DUO,https://www.facebook.com/showhawkduo,THE HIVE,23/06/2023,23:30,00:15
2709,THE SILHOUETTES PROJECT,https://www.instagram.com/thesilhouettesproject/,THE RUM SHACK,22/06/2023,23:30,00:30
2710,THE SIXSTERS,https://the-sixsters.com/,WOODSIES,23/06/2023,11:30,12:15
2711,"THE SOCIAL W/ C&S, PETE FOWLER + SCARLETT O’MALLEY",,STONEBRIDGE BAR,24/06/2023,14:30,16:00
2712,THE SPACE FALCONS,https://spacefalcons.com/,MANDALA STAGE,23/06/2023,00:00,01:00
2713,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,23/06/2023,17:47,18:17
2714,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,24/06/2023,15:33,16:03
2715,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/,OUTSIDE CIRCUS STAGE,25/06/2023,14:36,15:06
2716,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,23/06/2023,13:10,13:40
2717,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,24/06/2023,18:25,18:55
2718,THE SPANISH GENTLEMAN JUGGLER,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,25/06/2023,12:00,12:30
2719,THE SPICE BOYZ [RUFFNEK DISCOTEK X TUN UP!],https://www.facebook.com/people/ruffnek-diskotek/100066917265427/,BABYLON UPRISING,25/06/2023,17:00,18:00
2720,THE SPLINTERS,,AVALON'S CAFÉ STAGE,22/06/2023,10:00,10:45
2721,THE STEVE HILLAGE BAND,https://www.facebook.com/stevehillageband,GLADE,24/06/2023,23:15,00:30
2722,THE SUPER MARIO BROS. MOVIE U,https://www.imdb.com/title/tt6718170/,PILTON PALAIS CINEMA,22/06/2023,19:30,21:02
2723,THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,22/06/2023,11:00,19:00
2724,THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,23/06/2023,11:00,19:00
2725,THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,24/06/2023,11:00,19:00
2726,THE T.U.R.D.I.S. PORTALOO ESCAPE ROOM,https://www.bewilderbox.co.uk/portaclue,BELLA'S FIELD,25/06/2023,11:00,19:00
2727,THE TAPHOUSE BAND (LIVE),https://www.instagram.com/gillanthegillan/,THE TAPHOUSE,22/06/2023,19:00,21:00
2728,THE TAPHOUSE BAND (LIVE),https://www.instagram.com/gillanthegillan/,THE TAPHOUSE,23/06/2023,19:00,21:00
2729,THE TAPHOUSE BAND (LIVE),https://www.instagram.com/gillanthegillan/,THE TAPHOUSE,24/06/2023,19:00,21:00
2730,THE TAPHOUSE BAND (LIVE),https://www.instagram.com/gillanthegillan/,THE TAPHOUSE,25/06/2023,19:00,21:00
2731,THE TESKEY BROTHERS,https://www.theteskeybrothers.com/,OTHER STAGE,25/06/2023,15:00,16:00
2732,THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,22/06/2023,01:45,03:00
2733,THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,23/06/2023,03:00,05:00
2734,THE TROJANS,https://www.gazrockin.com/thetrojans,THE ROCKET LOUNGE,24/06/2023,03:00,05:00
2735,THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF,25/06/2023,13:00,14:00
2736,THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF BANDSTAND,22/06/2023,16:30,17:30
2737,THE TROUBLE NOTES,https://thetroublenotes.com,CROISSANT NEUF BANDSTAND,23/06/2023,15:00,16:00
2738,THE UNTHANKS,https://www.the-unthanks.com/,OTHER STAGE,24/06/2023,11:45,12:30
2739,THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,23/06/2023,18:45,19:45
2740,THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,24/06/2023,18:45,19:45
2741,THE VERY BEST OF TOMMY COOPER,https://danieltaylorproductions.co.uk/,THE ASTROLABE THEATRE,25/06/2023,17:55,18:55
2742,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,23/06/2023,17:20,18:05
2743,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,23/06/2023,13:10,13:55
2744,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,24/06/2023,17:20,18:05
2745,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,24/06/2023,13:10,13:55
2746,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,25/06/2023,16:10,16:55
2747,THE VISIONARY,https://www.thejonhicks.com/,THE GLEBE,25/06/2023,13:10,13:55
2748,THE WAR ON DRUGS,https://www.thewarondrugs.net/,OTHER STAGE,25/06/2023,19:45,20:45
2749,THE WICKER MAN: 50TH ANNIVERSARY RELEASE 15,https://www.imdb.com/title/tt0070917/,PILTON PALAIS CINEMA,21/06/2023,22:00,23:34
2750,THE WIDEBEAM SOUND,,THE RABBIT HOLE,21/06/2023,21:00,22:00
2751,THE WITCHES AND THEIR FLYING HIGH LUBRICATION,,FIRESIDE STORIES,24/06/2023,14:00,14:30
2752,THE WOOD DEMONS,https://thewooddemons.bandcamp.com,CROISSANT NEUF,23/06/2023,18:00,19:00
2753,THE WOOD DEMONS,https://thewooddemons,CROISSANT NEUF BANDSTAND,24/06/2023,19:00,20:00
2754,THEE ONES,,SMALL WORLD STAGE,22/06/2023,02:00,03:00
2755,THEE ONES,,SMALL WORLD STAGE,24/06/2023,20:45,21:45
2756,THEE ONES,https://www.facebook.com/thee1s/?locale=en_gb,THE RABBIT HOLE,25/06/2023,21:00,22:00
2757,THIRD WORLD,https://www.thirdworldband.com/,WEST HOLTS STAGE,24/06/2023,16:00,17:00
2758,THIS IS INJA,https://www.facebook.com/inja.makermusic,GLADE DOME,22/06/2023,16:00,17:00
2759,THIS IS NOW DJS,https://www.thisisnowagency.com,GREENPEACE,22/06/2023,21:30,22:45
2760,THIS LITTLE TRACTOR,,SMALL WORLD STAGE,23/06/2023,18:15,19:15
2761,THRILL COLLINS AND FRIENDS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,25/06/2023,14:30,15:30
2762,THRILL COLLINS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,22/06/2023,13:00,14:00
2763,THRILL COLLINS,https://www.thrillcollins.co.uk/,BREAD AND ROSES,23/06/2023,17:00,17:40
2764,THUNDERCAT,https://theamazingthundercat.com/,THE PARK STAGE,25/06/2023,19:45,20:45
2765,TI,https://soundcloud.com/t-i,THE SALON CAROUSEL,25/06/2023,02:15,03:00
2766,TIA COUSINS,http://tia cousins (@tiaxcousins) • instagram photos and videos,NOWHERE,22/06/2023,15:00,15:30
2767,TIDDLES,https://www.instagram.com/carmelr21_aka_tiddles/?igshid=ymmymta2m2y%3d,THE RUM SHACK,25/06/2023,23:00,00:00
2768,TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,23/06/2023,15:30,15:50
2769,TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,24/06/2023,15:30,15:50
2770,TIGHTROPE SHOW WITH POEBE BAKER,http://nil,CIRCUS FIELD,25/06/2023,15:30,15:50
2771,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,22/06/2023,13:30,14:30
2772,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,22/06/2023,11:30,12:30
2773,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,23/06/2023,13:30,12:30
2774,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,23/06/2023,11:30,12:30
2775,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,24/06/2023,13:30,14:30
2776,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,24/06/2023,11:30,12:30
2777,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,25/06/2023,13:30,14:30
2778,TIGHTROPE WORKSHOP WITH PHOEBE BAKER,http://nil,CIRCUS FIELD,25/06/2023,11:30,12:30
2779,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,22/06/2023,17:20,17:26
2780,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,23/06/2023,16:53,16:59
2781,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,23/06/2023,13:49,13:55
2782,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,24/06/2023,20:52,20:58
2783,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,24/06/2023,16:59,17:05
2784,TILLY LEE-KRONICK,https://tillyleekronick.wixsite.com/performer,CIRCUS BIG TOP,25/06/2023,16:15,16:21
2785,TIM GARCIA,https://www.instagram.com/timoteeg/,PLATFORM 23,25/06/2023,00:00,01:00
2786,TIM HEALEY,https://ra.co/dj/timhealey/biography,RABBIT HOLE'S FUNKINGHAM PALACE,22/06/2023,01:30,03:00
2787,TIME IS NOW: ELL MURPHY,https://www.instagram.com/ells_bellss/,PLATFORM 23,22/06/2023,23:00,00:00
2788,TIME IS NOW: FLISS MAYO,https://www.instagram.com/flissmayo/,PLATFORM 23,22/06/2023,22:00,23:00
2789,TIME IS NOW: MAINPHASE B2B BAKEY,https://www.instagram.com/bakey_____/,PLATFORM 23,22/06/2023,00:00,01:00
2790,TIME IS NOW: NICKY SOFT TOUCH B2B KGW,https://www.instagram.com/timeisnowbristol/,PLATFORM 23,22/06/2023,21:00,22:00
2791,TIME IS NOW: NIKKI NAIR B2B DJ ADHD,https://www.instagram.com/nikki__nair/,PLATFORM 23,22/06/2023,01:00,02:00
2792,TIME IS NOW: SAMURAI BREAKS B2B NAINA,https://www.instagram.com/samurai_breaks/,PLATFORM 23,22/06/2023,02:00,03:00
2793,TIMMY REGISFORD (SHELTER - NYC),https://ra.co/dj/timmyregisford,NYC DOWNLOW,25/06/2023,00:35,01:50
2794,TINARIWEN,https://www.tinariwen.com/,THE PARK STAGE,24/06/2023,18:15,19:15
2795,TINY K,https://www.instagram.com/its_only_tiny/,THE RUM SHACK,25/06/2023,22:30,23:00
2796,TOBY 2 SHOES,https://soundcloud.com/toby2shoes,RABBIT HOLE'S FUNKINGHAM PALACE,25/06/2023,00:30,01:30
2797,TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,23/06/2023,22:15,02:50
2798,TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,24/06/2023,22:00,03:00
2799,TOBY SPIN (COMPERE),,SENSATION SEEKERS STAGE,25/06/2023,23:30,02:00
2800,TOBY SPIN,https://soundcloud.com/tobyspin,BLIND TIGER,25/06/2023,19:00,20:00
2801,TOKKY HORROR,http://www.tokkyhorror.com/,TRUTH STAGE,24/06/2023,22:30,23:30
2802,TOM A SMITH,https://www.tomasmithmusic.com/,STRUMMERVILLE,22/06/2023,16:00,16:35
2803,TOM A. SMITH,https://www.tomasmithmusic.com/,LEFT FIELD,25/06/2023,17:00,17:45
2804,TOM BRIGHT,http://www.tombright.co.uk/,STRUMMERVILLE,22/06/2023,17:00,17:40
2805,TOM COLLINSON,http://ocean protection,SPEAKERS FORUM,21/06/2023,13:00,14:00
2806,TOM GRENNAN,https://www.tomgrennanmusic.com/,OTHER STAGE,24/06/2023,14:15,15:15
2807,TOM MCGUIRE AND THE BRASSHOLES,https://www.tomandthebrassholes.com/,THE WEST HOLTS BAR,23/06/2023,01:45,02:30
2808,TOM MCGUIRE AND THE BRASSHOLES,https://www.tomandthebrassholes.com/,THE WEST HOLTS BAR,25/06/2023,21:00,21:45
2809,TOM MCQ,https://www.facebook.com/tommcqofficial/,MANDALA STAGE,24/06/2023,01:00,02:00
2810,TOM MOORE & ARCHIE MOSS,https://www.tommoorearchiemoss.com/,THE BANDSTAND,22/06/2023,16:20,17:00
2811,TOM RAVENSCROFT,https://www.tomravenscroft.co.uk,SAN REMO,23/06/2023,12:00,14:00
2812,TOM TAPEY,https://soundcloud.com/tapey,THE BUG,25/06/2023,17:00,18:00
2813,TOM WARD,https://www.tomwardvoice.com/,CABARET,24/06/2023,00:50,01:20
2814,TOM WARD,https://www.tomwardvoice.com/,CABARET,25/06/2023,19:25,19:55
2815,TONY ANDREWS ECLECTIC GROOVE,https://funktion-one.com/,GLADE,25/06/2023,18:50,19:50
2816,TOO MANY T'S WELCOME PARTY,https://www.facebook.com/toomanyts/,TRUTH STAGE,22/06/2023,14:00,14:45
2817,TOO MANY T'S X MR.SWITCH (BLENDID TAKEOVER),https://www.toomanyts.com/,CORNISH ARMS,24/06/2023,20:00,21:00
2818,TOO MANY T'S,https://www.toomanyts.com/,BIMBLE INN,23/06/2023,00:30,01:30
2819,TORNADO WALLACE,https://www.instagram.com/tornadowallace/?hl=en,SAN REMO,22/06/2023,21:00,22:30
2820,TORREY SHINE,,POETRY&WORDS,25/06/2023,16:50,17:15
2821,TOWN OF CATS,https://townofcats.co.uk,CROISSANT NEUF,22/06/2023,23:15,00:30
2822,TOWN OF CATS,https://www.townofcats.co.uk/,THE BANDSTAND,23/06/2023,22:30,23:30
2823,TOYA DELAZY,https://www.instagram.com/toyadelazy/,NOMAD,25/06/2023,01:00,01:30
2824,TOYA DELAZY,https://www.instagram.com/toyadelazy/,THE RUM SHACK,24/06/2023,00:00,00:45
2825,TOYAH WILLCOX & ROBERT FRIPP,https://www.toyahwillcox.com,ACOUSTIC STAGE,25/06/2023,16:10,17:10
2826,TRACK DOGS & STEVE KNIGHTLEY,https://trackdogsmusic.com,CROISSANT NEUF,23/06/2023,13:00,14:30
2827,TRACK DOGS,https://trackdogsmusic.com,TOAD HALL,22/06/2023,23:00,00:00
2828,TRACK DOGS,https://trackdogsmusic.com,CROISSANT NEUF BANDSTAND,24/06/2023,17:30,18:00
2829,TRACK DOGS,,AVALON'S CAFÉ STAGE,24/06/2023,00:15,01:15
2830,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com,THE RABBIT HOLE,23/06/2023,02:30,04:00
2831,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com,THE RABBIT HOLE,23/06/2023,01:30,02:30
2832,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com,THE RABBIT HOLE,23/06/2023,00:00,01:30
2833,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com,THE RABBIT HOLE,23/06/2023,23:00,00:00
2834,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com/,THE RABBIT HOLE,25/06/2023,18:00,19:00
2835,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com/,THE RABBIT HOLE,25/06/2023,17:00,18:00
2836,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com/,THE RABBIT HOLE,25/06/2023,16:00,17:00
2837,TRANSGRESSIVE RECORDS TAKEOVER,http://www.transgressiverecords.com/,THE RABBIT HOLE,25/06/2023,15:00,16:00
2838,TRAVELLER CULTURE,http://nil,THE GATEWAY,23/06/2023,13:50,14:35
2839,TRAVELLER CULTURE,,THE GATEWAY,24/06/2023,15:10,15:55
2840,TRAVELLER CULTURE,,THE GATEWAY,25/06/2023,16:20,17:05
2841,TRAVIS ALABANZA,https://travisalabanza.co.uk/,POETRY&WORDS,24/06/2023,18:26,18:56
2842,TRIGG3R,,MANDALA STAGE,22/06/2023,23:00,00:00
2843,TRIPSWITCH,https://www.facebook.com/nicktripswitch,GLADE DOME,25/06/2023,21:15,22:25
2844,TROL23,https://web.facebook.com/trol23,VILLAGE INN,23/06/2023,16:00,17:00
2845,TWICE SHY,https://www.instagram.com/zoeaguilera/?hl=en,THE MEAT RACK,22/06/2023,23:00,01:00
2846,TWISTED TIME MACHINE,https://www.twistedtimemachine.com/,THE RABBIT HOLE,21/06/2023,18:00,21:00
2847,TWISTER WITH DICK PULSING,,SENSATION SEEKERS STAGE,23/06/2023,12:00,12:25
2848,TWISTER WITH DICK PULSING,,SENSATION SEEKERS STAGE,24/06/2023,12:00,12:25
2849,TWISTER WITH DICK PULSING,,SENSATION SEEKERS STAGE,25/06/2023,12:00,12:25
2850,TYRONE SCOTT,"http://climate, colonialism, reparations",SPEAKERS FORUM,22/06/2023,14:00,15:00
2851,UBUNTO,https://www.instagram.com/ubunto3mundo/,PLATFORM 23,25/06/2023,01:45,02:30
2852,UKULELE WORKSHOP,,TOAD HALL,22/06/2023,12:15,13:15
2853,UNCLE DUGS & FREINDS RAVE TAKEOVER - UNCLE DUGS / BOXER BANTON,https://soundcloud.com/uncledugs,BLIND TIGER,24/06/2023,04:00,05:00
2854,UNCLE DUGS & FRIENDS RAVE TAKEOVER - 2 - TU,,BLIND TIGER,24/06/2023,12:00,13:00
2855,UNCLE DUGS & FRIENDS RAVE TAKEOVER - AUSTIN VENTOUR,,BLIND TIGER,24/06/2023,15:00,16:00
2856,UNCLE DUGS & FRIENDS RAVE TAKEOVER - CROSSY,,BLIND TIGER,24/06/2023,03:00,04:00
2857,UNCLE DUGS & FRIENDS RAVE TAKEOVER - DADDY NATURE & DANSEY,,BLIND TIGER,24/06/2023,18:00,19:00
2858,UNCLE DUGS & FRIENDS RAVE TAKEOVER - DADDY NATURE,,BLIND TIGER,24/06/2023,19:00,20:00
2859,UNCLE DUGS & FRIENDS RAVE TAKEOVER - DANSEY,,BLIND TIGER,24/06/2023,14:00,15:00
2860,UNCLE DUGS & FRIENDS RAVE TAKEOVER - DUGSY MALONE,,BLIND TIGER,24/06/2023,21:00,22:00
2861,UNCLE DUGS & FRIENDS RAVE TAKEOVER - JOHNNY EARL,,BLIND TIGER,24/06/2023,22:00,23:00
2862,UNCLE DUGS & FRIENDS RAVE TAKEOVER - LEEROY THORNHILL (EX PRODIGY),https://leeroythornhill.com/,BLIND TIGER,24/06/2023,00:00,01:00
2863,UNCLE DUGS & FRIENDS RAVE TAKEOVER - MARK ARCHER ALTERN 8,https://soundcloud.com/mrnex,BLIND TIGER,24/06/2023,23:00,00:00
2864,UNCLE DUGS & FRIENDS RAVE TAKEOVER - MARK XTC,https://soundcloud.com/mark-xtc-2,BLIND TIGER,24/06/2023,01:00,02:00
2865,UNCLE DUGS & FRIENDS RAVE TAKEOVER - MOZEY,,BLIND TIGER,24/06/2023,05:00,06:00
2866,UNCLE DUGS & FRIENDS RAVE TAKEOVER - ROB DA BANK,https://www.bbc.co.uk/programmes/b006wknd,BLIND TIGER,24/06/2023,16:00,18:00
2867,UNCLE DUGS & FRIENDS RAVE TAKEOVER - ROMPA / SUMBA YOUTH,https://bornonroad.com/,BLIND TIGER,24/06/2023,02:00,03:00
2868,UNCLE DUGS & FRIENDS RAVE TAKEOVER - SERKUS & DONI K,,BLIND TIGER,24/06/2023,13:00,14:00
2869,UNCLE DUGS & FRIENDS RAVE TAKEOVER - WOODY COOK,,BLIND TIGER,24/06/2023,20:00,21:00
2870,UNCOMMON RECORDS; JIM BITCH B2B FRD FT. JAGO,https://www.instagram.com/uncommonrecordsuk/,THE TEMPLE,22/06/2023,02:00,03:00
2871,"UNDERFOOT, OVERLOOKED: SOIL AS OUR MUSE
A DAY OF WORKSHOPS AND DROP-IN ACTIVITIES RELATING TO SOIL HOSTED BY POPPY FLINT & BENJI BAILES",,GREENPEACE (BEAM),21/06/2023,15:00,19:00
2872,UNDERFOOT: LIFE AMONGST THE ROOTS (INSTALLATION),,GREENPEACE (BEAM),21/06/2023,19:00,22:00
2873,UNDERFOOT: LIFE AMONGST THE ROOTS (INSTALLATION),,GREENPEACE (BEAM),22/06/2023,19:00,22:00
2874,UNDERFOOT: LIFE AMONGST THE ROOTS (INSTALLATION),,GREENPEACE (BEAM),23/06/2023,19:00,22:00
2875,UNDERFOOT: LIFE AMONGST THE ROOTS (INSTALLATION),,GREENPEACE (BEAM),24/06/2023,19:00,22:00
2876,UNDERFOOT: LIFE AMONGST THE ROOTS (INSTALLATION),,GREENPEACE (BEAM),25/06/2023,19:00,22:00
2877,"UNDERGROUND RESISTANCE
PRESENTS MARK FLASH (LIVE)","https://ra.co/dj/undergroundresistance
 https://www.markflashmusic.com/",IICON,25/06/2023,00:30,02:00
2878,UNGLUED AND CARASEL,http://unglued (@unglueddnb) | instagram,NOWHERE,24/06/2023,18:00,19:00
2879,UNKNOWN MORTAL ORCHESTRA,https://www.unknownmortalorchestra.com/,THE PARK STAGE,23/06/2023,16:45,17:45
2880,US,http://www.usbandofficial.com/,THE ROCKET LOUNGE,23/06/2023,05:00,06:00
2881,US,http://www.usbandofficial.com/,THE ROCKET LOUNGE,24/06/2023,00:00,01:00
2882,US,http://www.usbandofficial.com/,THE ROCKET LOUNGE,25/06/2023,02:00,03:00
2883,US,http://www.usbandofficial.com/,STRUMMERVILLE,23/06/2023,16:45,17:15
2884,VC PINES,https://www.vcpines.com,GREENPEACE,22/06/2023,15:00,15:45
2885,VELVET FUZZ,https://www.instagram.com/keatonsmout/?hl=en,THE ROCKET LOUNGE,23/06/2023,00:00,01:00
2886,VELVET FUZZ,https://www.instagram.com/keatonsmout/?hl=en,THE ROCKET LOUNGE,24/06/2023,05:00,06:00
2887,VENBEE,,THE LONELY HEARTS CLUB,23/06/2023,21:30,22:15
2888,VENUS,,OUTSIDE CIRCUS STAGE,23/06/2023,13:35,14:05
2889,VENUS,,OUTSIDE CIRCUS STAGE,24/06/2023,16:19,16:49
2890,VENUS,,OUTSIDE CIRCUS STAGE,25/06/2023,18:15,18:45
2891,VENUS,,THE PAVEMENT,23/06/2023,16:05,16:35
2892,VENUS,,THE PAVEMENT,24/06/2023,13:10,13:40
2893,VENUS,,THE PAVEMENT,25/06/2023,14:20,14:50
2894,VIA TRIO,https://www.facebook.com/viatrio/about,TOAD HALL,25/06/2023,13:30,14:15
2895,VIAGRA BOYS,https://www.vboysstockholm.com/,THE PARK STAGE,25/06/2023,16:30,17:30
2896,VIGRO DEEP,https://www.instagram.com/vigrodeep_za/?hl=en,IICON,24/06/2023,21:30,23:30
2897,VILLAGE CUTS,https://www.instagram.com/villagecuts.ldn/,BABYLON UPRISING,22/06/2023,15:00,16:00
2898,VILLAGE UNDERGOUND TBA,,PLATFORM 23,24/06/2023,03:30,04:30
2899,VILLAGE UNDERGROUMD: AMALIAH B2B ALETHA,https://www.instagram.com/amaliahppeche/,PLATFORM 23,24/06/2023,22:30,00:00
2900,VILLAGE UNDERGROUND: CHARLES GREEN B2B T DUNN,https://www.instagram.com/tdunntimehri/,PLATFORM 23,24/06/2023,21:00,22:30
2901,VILLAGE UNDERGROUND: ECLAIR FIFI,https://www.instagram.com/eclairfifi/,PLATFORM 23,24/06/2023,02:00,03:30
2902,VILLAGE UNDERGROUND: ELKKA B2B ????,https://www.instagram.com/elkkamusic/,PLATFORM 23,24/06/2023,00:00,01:00
2903,VILLAGE UNDERGROUND: KEEP HUSH W/ LCY B2B MISFYA,https://www.instagram.com/keephushuk/,PLATFORM 23,24/06/2023,04:30,06:00
2904,VILLAGE UNDERGROUND: SUCHI B2B PARRIS,https://www.instagram.com/______suchi______/,PLATFORM 23,24/06/2023,01:00,02:00
2905,VINTAGE TROUBLE,https://vintagetrouble.com,AVALON STAGE,24/06/2023,23:05,00:15
2906,VLADA,,THE WOW,23/06/2023,20:30,22:00
2907,VLURE,https://www.instagram.com/vlure.gla/,BBC MUSIC INTRODUCING,24/06/2023,16:00,16:30
2908,VLURE,https://linktr.ee/vlure,THE HIVE,23/06/2023,00:30,01:30
2909,VLURE,https://www.instagram.com/vlure.gla,BREAD AND ROSES,22/06/2023,23:30,00:30
2910,"VOGUE FABRICS DALSTON PRESENT TALANOA FEATURING:
BLACK OBSIDIAN SOUND SYSTEM, BLACK TRANS PROJECT,
DECOLONISE FEST, FAGGAMUFFIN, LADIES MUSIC PUB",https://www.vfdalston.com/,NOMAD,22/06/2023,17:00,20:00
